,UserId,Reputation,Views,UpVotes,DownVotes,PostId,Score,ViewCount,CommentCount,no_posted,CommentBins
41011,9360,6,2,0,0,23275,1,620.0,1,1,Very Low
70451,29025,65,4,5,0,102998,3,87.0,3,10,Low
20670,2958,10470,655,210,6,29064,3,449.72384937238496,1,277,Very Low
64156,24813,1,2,0,0,57184,0,442.0,0,1,Very Low
908,59,402,82,51,0,22473,4,301.0,6,29,Moderate
15606,1643,615,122,195,0,8885,4,133.0,5,25,Low
23199,3657,108,2,1,0,47489,1,393.0,2,1,Very Low
4696,401,6906,1070,394,6,27488,2,873.6153846153846,0,172,Very Low
57140,18251,6,0,0,0,46827,1,72.0,0,1,Very Low
39565,8657,163,15,24,0,30194,2,186.14285714285714,0,12,Very Low
80095,39702,66,4,0,0,107735,4,76.625,1,9,Very Low
34854,7309,31,6,0,0,18181,3,136.0,0,1,Very Low
64430,25091,1,2,0,0,64922,0,51.0,1,2,Very Low
44714,11032,22275,7395,2619,42,31007,2,933.1222570532915,3,966,Low
40647,9177,125,57,9,0,34089,-1,645.0,1,17,Very Low
51534,14163,377,39,58,0,95693,1,48.0,1,27,Very Low
24600,4253,19585,6948,155,56,86773,3,95.86363636363636,0,450,Very Low
21336,3184,144,17,7,0,28593,3,799.0,7,7,Moderate
2014,159,18283,3781,1014,59,95775,3,484.7368421052632,0,293,Very Low
32045,6633,9429,1534,167,88,92762,4,1105.977142857143,0,210,Very Low
67255,27277,15,5,0,0,62535,2,110.0,1,3,Very Low
63599,24450,58,9,0,0,71934,4,128.0,0,5,Very Low
21786,3277,13898,2866,869,12,83907,5,368.4054054054054,1,286,Very Low
9992,805,65272,5680,7035,143,96047,2,82.1586206896551,4,1720,Low
78356,36854,161,8,0,0,87901,1,75.0,7,14,Moderate
51588,14188,4096,337,107,0,40881,2,1087.032258064516,0,147,Very Low
52704,14803,2241,121,96,2,63255,2,113.66666666666669,3,83,Low
64201,24864,69,6,28,0,58167,5,519.0,1,7,Very Low
17100,2040,790,428,262,12,47707,3,334.0,2,163,Very Low
37191,8006,642,129,24,0,52631,5,228.0,2,27,Very Low
24963,4286,132,15,7,0,17564,0,474.0,3,12,Low
53693,16280,131,1,2,0,41247,5,290.0,8,1,Moderate
77612,36388,108,2,1,0,80059,1,59.0,4,1,Low
85226,45326,182,13,10,0,111996,0,31.0,3,11,Low
18191,2310,3016,2342,220,2,92089,1,29.727272727272727,0,106,Very Low
82813,42851,11,1,0,0,92070,2,16.0,1,1,Very Low
65661,25973,306,17,20,0,113338,1,29.0,0,35,Very Low
77994,36573,11,2,0,0,80529,2,361.0,1,1,Very Low
66543,26572,1,2,0,0,90843,0,34.0,0,2,Very Low
17832,2129,3375,276,92,5,50489,3,140.6883116883117,4,111,Low
54305,16692,103,4,0,0,49506,0,654.0,0,1,Very Low
50908,13757,196,14,5,0,38745,4,421.5,0,5,Very Low
85264,45382,119,19,2,0,99770,0,33.714285714285715,1,6,Very Low
36524,7828,8635,666,49,110,93497,3,869.5185185185185,2,388,Very Low
12910,930,31170,5529,10523,214,99539,0,1296.3400576368877,0,458,Very Low
49563,13047,4577,250,79,3,88149,3,575.8301886792453,0,123,Very Low
75518,34743,1,2,0,0,76412,0,143.0,2,2,Very Low
15491,1569,3015,188,151,2,67246,1,26.52,1,82,Very Low
53812,16348,141,5,1,0,62016,1,267.3333333333333,2,2,Very Low
28642,5429,1855,294,406,1,69499,4,133.0,2,61,Very Low
30857,6096,719,321,113,2,18447,1,210.0,1,85,Very Low
81141,40917,72,2,19,0,97555,0,123.0,0,9,Very Low
37746,8081,28,7,9,0,33260,5,919.0,8,1,Moderate
35387,7555,11520,1101,460,11,19223,3,737.0595744680851,10,234,Moderate
54993,17072,1981,305,523,16,53382,0,568.0,0,75,Very Low
89485,53928,131,2,2,0,114463,0,23.0,0,5,Very Low
63977,24681,1,2,0,0,67579,0,108.0,6,1,Moderate
41266,9394,9800,946,1273,54,112195,3,703.875,2,227,Very Low
20123,2838,214,11,9,0,65258,3,136.0,0,6,Very Low
8363,739,106,9,2,0,10293,1,117.0,3,2,Low
3987,279,6176,374,578,8,114063,0,225.62111801242236,2,158,Very Low
3142,226,1293,266,55,0,8500,2,1333.6,0,56,Very Low
48356,12490,57,23,4,0,33616,1,445.0,4,3,Low
44864,11032,22275,7395,2619,42,32530,2,983.9059561128527,3,966,Low
28623,5429,1855,294,406,1,22494,1,941.0,4,61,Low
85707,45942,76,3,1,0,111506,1,75.11111111111111,3,8,Low
65380,25761,113,2,2,0,59444,0,137.0,10,3,Moderate
18072,2261,155,9,4,0,81721,3,82.0,5,3,Low
35094,7411,583,66,84,0,113177,0,57.0,1,36,Very Low
42544,10119,327,25,10,0,111350,1,17.75,0,23,Very Low
50129,13358,18,1,0,0,34463,3,989.0,6,1,Moderate
73474,31334,881,68,93,0,74205,0,299.0,9,47,Moderate
70191,28835,69,15,1,0,82290,0,27.0,2,17,Very Low
61081,22047,13806,2722,401,200,61210,3,136.32947976878614,0,345,Very Low
40535,9162,607,75,53,0,110476,4,55.0,4,73,Low
88028,51895,26,38,0,0,107549,3,73.0,2,3,Very Low
38345,8212,63,23,0,0,20273,2,126.0,0,7,Very Low
46122,11525,11,0,0,0,29088,2,209.0,0,1,Very Low
36900,7972,11631,1050,1230,187,24190,2,1008.780487804878,3,340,Low
64025,24726,6,12,0,0,89501,0,510.0,2,2,Very Low
61058,22047,13806,2722,401,200,60263,1,117.84971098265896,0,345,Very Low
20713,2958,10470,655,210,6,62349,1,350.4100418410042,0,277,Very Low
10697,873,451,27,0,0,19452,0,440.94117647058823,2,16,Very Low
11409,919,87393,20932,11273,779,5033,5,806.1415384615384,0,1204,Very Low
33498,7167,118,7,0,0,17815,1,1004.0,0,2,Very Low
37829,8109,103,58,2,0,20039,0,453.0,6,27,Moderate
82033,41920,1,1,0,0,90003,0,24.0,3,1,Low
89315,53607,11,0,0,0,110991,2,14.0,0,1,Very Low
83167,43289,130,3,0,1,93074,2,52.0,5,2,Low
84639,44760,418,52,34,0,100879,0,49.5,0,40,Very Low
53007,14866,11,1,0,0,46800,0,61.0,2,3,Very Low
21653,3277,13898,2866,869,12,25897,4,423.1038961038961,0,286,Very Low
19090,2669,6078,776,1146,351,7558,2,499.1578947368421,0,291,Very Low
48646,12585,16,5,0,0,32223,3,594.0,2,1,Very Low
53879,16393,158,63,5,0,47889,1,54.0,3,12,Low
61837,22358,6,1,0,0,64334,1,39.0,3,1,Low
62141,22468,2147,1471,2219,103,63580,0,344.75531914893617,0,147,Very Low
82933,42974,11,0,0,0,92291,2,67.0,4,1,Low
52734,14803,2241,121,96,2,71251,3,503.27272727272725,0,83,Very Low
27547,4872,1183,140,157,15,22080,4,333.0,1,21,Very Low
73688,31420,1236,94,408,0,105016,3,86.0,4,67,Low
58851,20637,166,6,1,0,50808,0,152.75,0,10,Very Low
32530,6845,553,28,22,3,19992,3,262.46153846153845,2,21,Very Low
15010,1390,10476,1165,602,34,29983,3,416.9142857142857,4,167,Low
88058,51931,86,6,2,0,107875,1,31.142857142857142,2,5,Very Low
44114,10893,106,7,0,0,27167,1,147.0,12,1,High
84897,44965,2062,99,13,0,97303,1,26.102564102564102,4,77,Low
50949,13799,262,18,5,0,37612,0,150.0,0,7,Very Low
17636,2116,18088,3899,3274,43,72241,2,497.1566265060241,1,363,Very Low
60557,21817,143,12,3,0,112331,0,22.0,0,8,Very Low
13261,1005,3679,870,325,0,65176,4,200.0,3,292,Low
86537,48002,1,0,0,0,102662,0,38.0,0,1,Very Low
40745,9228,21,13,5,0,77391,0,101.0,3,2,Low
43155,10496,426,56,10,0,27486,4,374.42857142857144,0,6,Very Low
24174,4150,83,9,0,0,51260,1,1043.5,1,3,Very Low
43626,10705,27,12,0,0,62021,0,106.0,2,7,Very Low
27640,4908,328,36,73,6,59085,5,1392.0,0,28,Very Low
30953,6133,116,13,3,0,87128,0,513.0,0,5,Very Low
19550,2732,143,4,6,0,15370,1,398.0,0,3,Very Low
55231,17158,121,1,1,0,57773,2,116.0,0,2,Very Low
67921,27693,661,63,9,0,64423,0,86.63636363636364,1,14,Very Low
73802,31507,56,16,2,0,72923,0,94.0,0,12,Very Low
31214,6296,118,4,0,0,17345,3,693.0,0,1,Very Low
16306,1764,7461,764,1264,8,67263,1,292.29411764705884,1,252,Very Low
25137,4360,404,62,68,0,10218,3,767.0,2,12,Very Low
41422,9497,282,52,24,0,26559,2,310.2,1,8,Very Low
7603,686,44152,7357,2156,82,63069,1,138.89473684210526,10,1598,Moderate
46266,11623,853,121,95,0,49344,5,110.0,3,47,Low
43976,10849,7246,582,403,5,30833,1,813.9506172839506,3,163,Low
22061,3369,1162,146,25,0,25339,0,477.6521739130435,2,21,Very Low
43666,10747,209,17,0,0,48800,0,49.0,0,10,Very Low
62453,23653,11,0,0,0,54590,2,560.0,1,1,Very Low
62538,23744,13,0,0,0,54801,2,78.0,1,1,Very Low
87800,49472,21,0,0,0,105733,4,28.0,1,1,Very Low
63841,24617,1320,344,198,12,62065,1,616.2857142857142,6,52,Moderate
71372,29653,119,22,2,0,68601,2,354.0,10,1,Moderate
46283,11623,853,121,95,0,90349,2,60.5,0,47,Very Low
55796,17359,1597,126,183,5,71599,2,96.0,7,99,Moderate
78451,36945,8,2,0,0,83550,1,38.0,0,2,Very Low
74556,32036,7227,991,2664,143,88522,1,326.7487684729064,0,269,Very Low
89917,54486,11,0,0,0,112813,1,70.66666666666666,0,1,Very Low
50975,13804,857,62,80,1,70646,0,370.95652173913044,0,22,Very Low
61474,22133,153,6,3,0,64562,-1,123.0,9,3,Moderate
77898,36540,253,78,77,2,91457,0,121.33333333333333,0,71,Very Low
54345,16709,1469,130,144,14,95812,3,24.57142857142857,3,63,Low
41366,9448,6,3,0,0,23700,1,238.0,0,2,Very Low
52011,14434,2694,193,41,3,41124,3,772.7878787878788,0,68,Very Low
71904,30201,1271,74,81,4,105638,4,46.16666666666667,0,41,Very Low
63356,24173,28,8,0,0,56805,2,237.0,0,3,Very Low
64851,25392,439,34,16,0,59421,1,335.0,3,50,Low
63959,24670,1,0,0,0,56854,0,50.0,1,1,Very Low
88138,52016,34,1,0,0,112639,3,43.0,2,3,Very Low
79913,39538,23,0,0,0,85445,4,726.0,1,1,Very Low
77519,36312,53,20,13,0,107976,1,55.333333333333336,6,7,Moderate
32131,6645,16,0,0,0,16461,2,79.0,0,2,Very Low
72933,30932,6,4,0,0,71602,1,117.0,0,1,Very Low
37761,8089,140,16,6,0,22672,1,60.0,3,11,Low
11680,919,87393,20932,11273,779,14287,0,1429.8584615384616,0,1204,Very Low
32345,6766,21,3,0,0,16877,4,268.0,4,1,Low
32938,6961,2413,266,152,11,63660,1,262.85185185185185,0,105,Very Low
78947,37483,829,83,108,12,86977,1,137.31034482758622,10,29,Moderate
4721,401,6906,1070,394,6,41606,2,311.8947368421053,2,172,Very Low
71538,29825,78,31,22,0,87290,0,80.0,0,17,Very Low
48770,12626,206,31,15,1,46391,0,536.0,2,19,Very Low
24595,4253,19585,6948,155,56,81621,3,95.76623376623377,0,450,Very Low
31527,6469,121,10,0,0,20185,3,185.0,0,2,Very Low
66704,26748,5,14,0,0,74025,0,119.0,0,4,Very Low
71061,29445,16,2,0,0,68104,1,166.0,0,2,Very Low
44106,10889,6,2,0,0,27162,1,108.0,1,1,Very Low
75771,34953,36,4,0,0,111181,0,108.25,0,6,Very Low
37304,8013,7972,662,108,6,51639,3,65.15384615384616,0,320,Very Low
48897,12710,622,197,6,2,87354,2,60.0,11,38,Moderate
74908,32181,63,15,1,0,88723,1,90.0,2,18,Very Low
50191,13402,309,28,19,0,38749,4,192.0,0,8,Very Low
10897,887,18187,1660,230,4,22471,1,1078.3045977011493,1,367,Very Low
56990,18128,1010,168,18,0,54596,2,368.8787878787879,3,31,Low
40168,8991,748,69,76,0,44245,1,545.2222222222222,2,15,Very Low
6103,601,13478,1286,283,17,65248,3,136.79411764705884,0,380,Very Low
15327,1515,232,29,24,0,29174,1,150.0,0,3,Very Low
59172,20864,24,31,0,0,70747,0,61.0,2,8,Very Low
20584,2958,10470,655,210,6,13628,3,648.3514644351465,1,277,Very Low
68239,27869,138,5,11,0,63930,4,660.0,1,2,Very Low
62075,22452,2059,298,44,0,104244,0,103.38461538461539,0,132,Very Low
89481,53926,109,3,2,0,113027,3,43.0,0,4,Very Low
42429,10069,798,148,66,1,41909,3,452.77777777777777,0,45,Very Low
34302,7290,37083,5554,8641,125,38692,1,1047.6896551724137,0,827,Very Low
77859,36540,253,78,77,2,84296,1,123.0,0,71,Very Low
8436,776,1895,312,225,1,14069,2,167.0,4,47,Low
60464,21720,226,29,29,0,104428,0,58.0,1,33,Very Low
62558,23759,106,13,0,0,54852,1,48.55555555555554,0,16,Very Low
20974,3019,8045,500,228,57,9758,1,1092.2857142857142,0,132,Very Low
69028,28500,556,34,55,0,67325,1,50.0,0,20,Very Low
24528,4253,19585,6948,155,56,67097,3,94.46103896103897,1,450,Very Low
81970,41856,61,49,5,0,92845,2,55.0,0,15,Very Low
88046,51919,1,0,0,0,107592,0,25.0,0,1,Very Low
6241,603,10647,1225,683,49,2944,3,769.2857142857142,3,258,Low
81384,41219,101,0,3,0,88510,0,102.0,5,1,Low
40451,9148,1,2,0,0,22679,0,109.0,2,1,Very Low
41699,9651,360,98,67,8,26838,0,190.16666666666666,0,13,Very Low
39692,8716,6,8,0,0,21627,1,124.0,0,1,Very Low
70808,29187,709,51,3,1,69295,0,54.625,2,32,Very Low
41679,9640,130,6,10,0,99724,0,77.66666666666667,0,5,Very Low
56654,17908,3559,206,88,1,64120,5,297.8376623376623,0,153,Very Low
3281,251,7931,984,819,0,477,1,498.71428571428567,0,132,Very Low
7311,686,44152,7357,2156,82,46678,1,605.8103448275862,1,1598,Very Low
49452,13041,36,7,40,0,40765,2,188.0,0,8,Very Low
75264,32524,173,3,5,0,110754,0,44.0,1,4,Very Low
15764,1679,3536,382,164,8,81776,3,503.1111111111111,0,101,Very Low
87899,49674,122,1,75,0,111327,1,46.5,0,4,Very Low
16055,1746,111,8,0,0,4631,1,165.554347826087,2,1,Very Low
31028,6179,26,5,0,0,15208,2,122.0,7,2,Moderate
82425,42429,62,0,5,0,110983,0,105.2,0,7,Very Low
55809,17359,1597,126,183,5,88073,2,52.666666666666664,1,99,Very Low
66126,26338,4800,515,1781,47,28978,0,183.0,0,191,Very Low
64550,25180,20,5,3,0,92116,0,36.0,0,8,Very Low
22910,3567,2951,309,88,4,8042,2,550.5,9,59,Moderate
47740,12223,83,24,3,0,31171,3,105.0,0,3,Very Low
87714,49398,574,40,5,0,108880,0,46.72727272727273,6,46,Moderate
84142,44269,4767,397,363,41,114754,0,19.77777777777778,0,213,Very Low
53463,16127,11,20,10,0,54767,1,206.0,1,17,Very Low
50848,13702,388,39,24,0,41146,1,68.0,0,32,Very Low
72260,30435,11,0,0,0,70378,1,88.5,0,1,Very Low
74372,31973,25,4,1,0,77675,1,230.0,0,10,Very Low
5820,600,165,4,33,0,84029,3,78.0,10,3,Moderate
48485,12506,11,1,0,0,31989,2,280.0,1,1,Very Low
64500,25138,408,38,21,0,61427,2,209.54545454545456,0,11,Very Low
44819,11032,22275,7395,2619,42,32053,1,968.6708463949843,10,966,Moderate
53295,16049,1460,183,288,1,46792,4,1199.7142857142858,0,83,Very Low
17604,2116,18088,3899,3274,43,38892,2,714.2168674698795,2,363,Very Low
29782,5829,2452,199,242,4,39089,3,123.24,0,51,Very Low
86517,47968,1,0,0,0,102606,0,13.0,0,1,Very Low
80890,40582,233,33,21,0,87684,1,142.42857142857142,3,15,Low
36318,7828,8635,666,49,110,38767,2,957.377358490566,1,388,Very Low
19577,2750,821,101,187,3,29902,0,368.0,3,28,Low
89590,54081,1,3,0,0,111853,0,26.0,1,1,Very Low
57416,18459,869,72,10,0,60509,1,800.0681818181818,2,43,Very Low
21677,3277,13898,2866,869,12,31914,5,347.3636363636364,0,286,Very Low
44447,11032,22275,7395,2619,42,28428,2,381.8,11,966,Moderate
57795,19741,43,5,0,0,63327,4,93.0,4,3,Low
39010,8451,3111,270,121,5,76402,2,258.015625,2,115,Very Low
67178,27213,429,45,30,5,109596,1,31.0,5,30,Low
63896,24663,111,0,0,0,56828,1,48.0,1,2,Very Low
85197,45296,76,12,2,0,97140,2,28.25,2,7,Very Low
50325,13511,101,2,7,0,49776,0,319.5,0,1,Very Low
42966,10389,604,74,31,1,32083,1,207.0,1,35,Very Low
88519,52477,1,3,0,0,113749,0,41.5,0,2,Very Low
56336,17672,1274,72,23,2,99743,1,272.11764705882354,0,40,Very Low
85056,45102,1,0,0,0,96688,0,16.0,0,1,Very Low
26593,4598,8814,516,314,11,82154,1,155.32738095238096,0,254,Very Low
79458,38080,62,28,46,0,86337,0,935.6666666666666,0,6,Very Low
78288,36785,523,51,26,1,83956,1,522.5999999999999,6,18,Moderate
77049,36041,2538,252,15,5,88397,0,93.31428571428572,0,179,Very Low
90005,54643,6,1,0,0,114144,0,5.0,0,6,Very Low
77383,36229,1306,124,201,5,79983,1,102.5,0,74,Very Low
42647,10210,313,22,21,0,25535,0,225.5,0,14,Very Low
72473,30540,317,55,86,0,101012,0,69.0,0,31,Very Low
13362,1005,3679,870,325,0,95070,0,49.0,0,292,Very Low
51134,13902,483,40,20,0,89410,0,111.16666666666667,0,20,Very Low
27705,4966,227,31,6,0,14724,3,271.0,0,10,Very Low
70857,29237,1,1,0,0,67619,0,81.0,3,1,Low
72488,30547,26,11,0,0,70655,5,125.0,8,2,Moderate
6793,686,44152,7357,2156,82,16568,4,1206.9423076923076,2,1598,Very Low
24439,4253,19585,6948,155,56,51658,2,272.7297297297297,9,450,Moderate
46698,11845,64,27,0,0,30043,0,225.0,10,9,Moderate
26290,4542,16,4,0,0,10587,3,238.0,0,1,Very Low
64519,25154,128,4,5,0,57911,5,144.0,3,1,Low
45900,11409,230,37,25,1,65899,1,52.0,1,14,Very Low
39545,8646,33,1,0,0,21426,3,262.0,6,2,Moderate
70358,28967,6,0,0,0,66926,1,154.0,1,1,Very Low
42139,9975,1766,108,111,1,24981,5,441.22222222222223,0,37,Very Low
21622,3277,13898,2866,869,12,19645,5,454.3,3,286,Low
87516,49156,1,0,0,0,105092,0,54.0,1,1,Very Low
8666,795,5606,967,1547,8,17634,5,359.14285714285717,5,225,Low
60348,21654,931,33,238,0,61167,1,1205.3333333333335,0,34,Very Low
88834,52844,106,2,0,0,109490,1,15.0,6,2,Moderate
79306,37928,326,9,10,0,83491,0,54.333333333333336,3,12,Low
81965,41856,61,49,5,0,90531,1,105.0,12,15,High
80021,39619,1,1,0,0,85629,0,33.0,4,1,Low
53527,16155,1,1,0,0,40981,0,154.0,4,1,Low
40286,9013,1506,46,7,0,23496,4,386.4,0,28,Very Low
3346,251,7931,984,819,0,2575,3,753.5042016806723,3,132,Low
79369,37976,475,58,34,0,95561,0,48.0,6,56,Moderate
87189,48756,71,8,1,0,111270,1,33.0,6,5,Moderate
22646,3437,96,21,0,0,34331,0,680.75,1,7,Very Low
30433,5950,11,7,0,0,14711,2,1032.0,5,1,Low
14792,1356,745,129,115,1,1324,4,293.0,0,18,Very Low
65114,25476,6,0,0,0,58632,1,88.0,0,1,Very Low
20925,2999,6,3,0,0,16103,1,52.0,3,1,Low
85404,45589,1,3,0,0,99037,0,24.0,0,1,Very Low
44364,11032,22275,7395,2619,42,27652,0,1401.1538461538462,0,966,Very Low
43601,10679,11,4,0,0,26620,2,191.0,3,1,Low
23351,3748,1391,589,237,7,41833,0,73.5,0,57,Very Low
35011,7367,21,5,0,0,18358,4,78.0,0,1,Very Low
81064,40830,1,0,0,0,87737,0,43.0,1,1,Very Low
21268,3125,582,56,3,0,10418,4,264.0,0,34,Very Low
40148,8981,21,3,0,0,22303,2,706.0,0,1,Very Low
33403,7099,226,19,3,0,18192,5,375.1666666666667,1,5,Very Low
86540,48007,1,1,0,0,103023,0,27.333333333333336,0,3,Very Low
79628,38230,6,7,0,0,92706,0,58.0,2,7,Very Low
32160,6651,114,2,0,0,16479,2,172.0,6,1,Moderate
13038,988,168,61,31,0,14793,3,775.0,0,8,Very Low
33195,7071,7663,878,550,21,43103,2,82.0,0,274,Very Low
49199,12868,128,4,3,0,33085,5,105.0,1,2,Very Low
73490,31334,881,68,93,0,77063,1,239.0,1,47,Very Low
74683,32036,7227,991,2664,143,106039,3,229.7783251231527,0,269,Very Low
10715,881,1118,62,6,2,2368,3,676.8333333333333,0,26,Very Low
6600,656,2320,203,1273,7,18235,2,632.1724137931035,5,68,Low
63950,24669,2103,158,196,12,110708,0,269.4363636363637,3,54,Low
18808,2526,356,54,2,0,40429,2,383.0,1,8,Very Low
77635,36422,13,10,0,0,81009,1,127.0,4,2,Low
38301,8207,1406,105,64,0,22540,-1,304.3333333333333,0,57,Very Low
38284,8207,1406,105,64,0,20654,0,745.7142857142857,0,57,Very Low
56762,17909,108,3,2,0,48772,0,50.0,2,2,Very Low
53683,16265,36,3,3,0,41220,4,489.0,1,3,Very Low
63469,24334,21,9,0,0,56972,3,707.0,2,2,Very Low
83213,43360,113,4,2,0,93008,2,68.0,2,4,Very Low
42468,10088,82,8,20,0,58101,2,424.0,0,7,Very Low
41572,9577,252,13,2,0,48214,5,1225.0,0,10,Very Low
73681,31420,1236,94,408,0,100628,2,49.0,2,67,Very Low
55798,17359,1597,126,183,5,71954,1,56.666666666666664,0,99,Very Low
56865,18003,101,2,0,0,90434,0,25.0,1,1,Very Low
33292,7071,7663,878,550,21,71760,3,56.4,5,274,Low
82118,42047,101,0,0,0,90243,0,16.0,0,1,Very Low
56136,17590,192,34,31,0,113438,0,18.0,0,26,Very Low
31505,6446,1396,117,93,0,38999,1,94.16666666666666,3,48,Low
50412,13524,35,12,2,0,34924,4,456.0,0,3,Very Low
43102,10464,56,16,3,0,26082,3,299.0,7,4,Moderate
36108,7795,937,180,128,0,19342,1,113.0,1,58,Very Low
3773,266,1272,335,108,1,111168,1,15.0,0,31,Very Low
84659,44764,1156,80,204,1,97696,1,67.67441860465117,3,41,Low
84011,44269,4767,397,363,41,97860,0,115.65517241379311,0,213,Very Low
19196,2669,6078,776,1146,351,18506,1,583.6363636363636,3,291,Low
13795,1106,2410,140,202,2,11454,3,488.0,0,56,Very Low
68269,27895,6,1,0,0,63997,1,28.0,0,1,Very Low
41872,9746,188,2,5,0,111748,2,48.0,2,6,Very Low
24404,4253,19585,6948,155,56,27458,2,1418.1052631578948,7,450,Moderate
49518,13047,4577,250,79,3,70962,2,339.34285714285716,3,123,Low
36611,7842,118,1,5,0,27770,3,189.0,2,1,Very Low
49475,13047,4577,250,79,3,50702,1,343.17391304347825,0,123,Very Low
27600,4900,36,13,1,0,19550,2,209.0,4,3,Low
82844,42884,60,5,2,0,103983,0,23.0,5,9,Low
47317,11981,5850,655,343,8,38864,1,458.0526315789474,0,114,Very Low
51746,14226,106,0,0,0,71219,1,29.0,0,1,Very Low
71444,29740,91,3,8,0,108443,2,393.7142857142857,6,7,Moderate
46565,11768,106,4,0,0,43213,1,98.0,2,2,Very Low
1911,159,18283,3781,1014,59,34191,2,327.1111111111111,0,293,Very Low
28793,5497,54,12,2,0,20315,1,347.0,9,4,Moderate
39887,8808,1,0,0,0,28448,0,228.66666666666666,2,1,Very Low
87816,49511,1,0,0,0,105800,0,3.0,0,2,Very Low
71560,29868,226,8,120,1,79577,1,56.333333333333336,3,11,Low
78607,37148,268,7,5,1,97657,0,46.15384615384615,4,14,Low
89024,53099,65,9,4,0,111033,1,76.5,0,9,Very Low
47868,12305,126,10,2,0,31401,5,530.0,0,1,Very Low
87278,48853,11,0,0,0,104441,2,43.0,5,1,Low
36491,7828,8635,666,49,110,81496,5,63.22727272727273,6,388,Moderate
59537,21054,5807,813,6054,131,66944,4,282.95454545454544,0,103,Very Low
59333,20973,16,1,2,0,115261,0,8.0,0,2,Very Low
48469,12496,68,4,4,0,31958,0,367.0,2,7,Very Low
13407,1026,167,10,8,0,47876,2,53.0,1,6,Very Low
85695,45941,170,11,2,0,103279,2,36.0,0,11,Very Low
44899,11032,22275,7395,2619,42,32927,3,912.6206896551724,0,966,Very Low
89136,53283,31,0,2,0,115009,4,52.0,3,2,Low
69736,28746,16108,1673,63,6,71619,2,215.10666666666668,3,417,Low
36196,7817,296,100,20,3,23536,4,900.0,6,9,Moderate
14364,1291,303,214,15,0,20777,4,159.0,1,22,Very Low
17130,2040,790,428,262,12,91072,0,62.0,0,163,Very Low
48181,12383,26,1,0,0,31602,5,845.0,2,1,Very Low
21222,3084,186,13,1,0,10037,3,1006.0,0,5,Very Low
20714,2958,10470,655,210,6,62522,1,348.10041841004187,0,277,Very Low
68172,27838,409,33,125,0,82177,2,71.0,0,21,Very Low
11246,913,262,27,3,0,46113,1,1219.3333333333335,0,6,Very Low
60302,21599,1888,286,1243,39,102929,1,25.0,0,154,Very Low
29025,5584,106,5,0,0,13590,1,226.0,2,1,Very Low
83705,44001,102,3,3,0,113747,0,71.0,0,4,Very Low
48075,12331,61,25,6,0,108227,0,7.0,2,12,Very Low
87116,48661,138,2,3,0,111073,0,28.0,0,10,Very Low
56232,17661,1917,331,139,16,72393,0,95.42857142857143,1,101,Very Low
38447,8287,198,14,8,0,20546,2,299.0,0,7,Very Low
36459,7828,8635,666,49,110,73124,1,197.14423076923072,0,388,Very Low
27313,4856,17791,5927,2122,412,28276,0,420.02272727272725,0,266,Very Low
77908,36540,253,78,77,2,111514,0,33.0,0,71,Very Low
40017,8920,67,7,6,0,22195,5,160.0,5,4,Low
8763,805,65272,5680,7035,143,41340,2,297.35046728971963,0,1720,Very Low
15884,1739,8772,881,154,8,4163,3,1457.3478260869565,0,182,Very Low
8024,686,44152,7357,2156,82,87497,1,203.864406779661,3,1598,Low
9670,805,65272,5680,7035,143,83323,0,726.0434782608695,2,1720,Very Low
21617,3277,13898,2866,869,12,19267,2,414.55,3,286,Low
2179,183,22625,4069,2496,45,1731,3,873.5555555555555,1,493,Very Low
65102,25452,11,0,0,0,65859,2,97.0,1,1,Very Low
5219,449,12813,1089,1607,57,21360,2,164.33941605839414,0,260,Very Low
86791,48279,26,6,3,0,103181,2,73.0,3,5,Low
30548,6029,5837,638,3481,40,44580,1,415.50955414012736,3,155,Low
71115,29500,91,54,1,0,103413,2,59.0,4,19,Low
14441,1307,4128,5025,600,10,8871,5,584.25,8,90,Moderate
84289,44451,1460,79,229,27,95299,0,111.34782608695653,0,58,Very Low
80321,40023,166,24,23,0,113425,0,17.0,0,38,Very Low
12909,930,31170,5529,10523,214,99538,0,1295.6801152737753,0,458,Very Low
81158,40937,11,1,0,0,89146,2,94.0,0,2,Very Low
75300,34577,6,0,0,0,76081,1,36.0,5,1,Low
3917,279,6176,374,578,8,18012,5,473.4472049689441,1,158,Very Low
57483,18493,214,19,18,5,55374,0,246.5,4,14,Low
75435,34658,1226,137,326,119,87813,1,47.089552238805965,1,66,Very Low
51374,14104,362,11,7,0,100300,2,34.0,0,26,Very Low
47318,11981,5850,655,343,8,39247,5,444.0,3,114,Low
87685,49359,11,4,0,0,105500,0,57.0,1,3,Very Low
75003,32300,1,1,0,0,74571,0,123.0,2,1,Very Low
47672,12153,113,1,1,0,30941,2,904.0,1,1,Very Low
47770,12245,174,11,3,0,64642,0,452.0,1,8,Very Low
